,initial_ke,mid1_ratio,mid2_ratio,retardation,tof_min,tof_std
0,25.0,0.11248,0.6,3.0,0.126797,4.821336463225954e-05
0,300.0,0.11248,0.6,3.0,0.0382083,9.508395263233869e-06
0,50.0,0.11248,0.6,3.0,0.0916199,3.402390538471449e-05
0,75.0,0.11248,0.6,3.0,0.0753964,2.7202812453447846e-05
0,0.3,0.11248,0.8,3.0,0.548203,0.0004092963390082935
0,0.6,0.11248,0.8,3.0,0.461571,0.0003712759321495496
0,0.3,0.11248,0.8,3.0,0.548203,0.0004271416451557296
0,100.0,0.11248,0.8,3.0,0.0655666,2.3403109613836697e-05
0,150.0,0.11248,0.8,3.0,0.0537711,1.5582061501816468e-05
0,25.0,0.11248,0.8,3.0,0.1268,5.086766613033453e-05
0,300.0,0.11248,0.8,3.0,0.0379548,3.8536957359531974e-05
0,50.0,0.11248,0.8,3.0,0.0916216,3.6636491789624364e-05
0,75.0,0.11248,0.8,3.0,0.075397,2.856421396864945e-05
0,0.3,0.11248,0.9,3.0,0.548249,0.0003986951987188493
0,0.6,0.11248,0.9,3.0,0.461611,0.0003810194890069397
0,0.3,0.11248,0.9,3.0,0.548249,0.00039420329460820044
0,100.0,0.11248,0.9,3.0,0.0655668,1.9132692947961374e-05
0,150.0,0.11248,0.9,3.0,0.0537706,1.4868422315190221e-05
0,25.0,0.11248,0.9,3.0,0.126801,4.507362220355934e-05
0,300.0,0.11248,0.9,3.0,0.0382084,9.323205454021248e-06
0,50.0,0.11248,0.9,3.0,0.0916216,3.412984549671015e-05
0,75.0,0.11248,0.9,3.0,0.0753973,2.4320811474678425e-05
0,0.3,0.11248,0.0,3.0,0.547841,0.00011058834898557407
0,0.6,0.11248,0.0,3.0,0.461264,0.00010786210386328645
0,100.0,0.11248,0.0,3.0,0.0655649,2.15223680209492e-05
0,150.0,0.11248,0.0,3.0,0.0537695,1.5984605229168528e-05
0,25.0,0.11248,0.0,3.0,0.126788,5.004369653943414e-05
0,300.0,0.11248,0.0,3.0,0.038208,9.574849341247691e-06
0,50.0,0.11248,0.0,3.0,0.0916164,3.607386763822718e-05
0,75.0,0.11248,0.0,3.0,0.0753944,2.6616380728664498e-05
0,0.3,0.2,0.1354,3.0,0.550245,0.0003167599221822153
0,0.6,0.2,0.1354,3.0,0.463126,0.00030211561692447607
0,100.0,0.2,0.1354,3.0,0.0655715,1.971451694469323e-05
0,150.0,0.2,0.1354,3.0,0.0537735,1.6019157018159878e-05
0,25.0,0.2,0.1354,3.0,0.126836,4.150860573233809e-05
0,300.0,0.2,0.1354,3.0,0.0382095,9.482971914650875e-06
0,50.0,0.2,0.1354,3.0,0.0916347,3.666534330140602e-05
0,75.0,0.2,0.1354,3.0,0.0754046,2.472968657016317e-05
0,0.3,0.2,0.2,3.0,0.550276,0.00029567548740817254
0,0.6,0.2,0.2,3.0,0.463152,0.0002609648633720455
0,100.0,0.2,0.2,3.0,0.065572,2.1477602855221643e-05
0,150.0,0.2,0.2,3.0,0.0537732,1.5992639970953583e-05
0,25.0,0.2,0.2,3.0,0.126837,5.23530066920935e-05
0,300.0,0.2,0.2,3.0,0.0382093,1.0403669943798943e-05
0,50.0,0.2,0.2,3.0,0.0916351,3.38271964551752e-05
0,75.0,0.2,0.2,3.0,0.0754048,2.8135182872291905e-05
0,0.3,0.2,0.3,3.0,0.550325,0.00046924643234403133
0,0.6,0.2,0.3,3.0,0.463193,0.0003533753693463202
0,100.0,0.2,0.3,3.0,0.0655726,1.983126585956358e-05
0,150.0,0.2,0.3,3.0,0.053774,1.5249078249917428e-05
0,25.0,0.2,0.3,3.0,0.126839,5.5221320262891726e-05
0,300.0,0.2,0.3,3.0,0.0382098,9.466803509105579e-06
0,50.0,0.2,0.3,3.0,0.0916367,3.301639202339905e-05
0,75.0,0.2,0.3,3.0,0.075406,2.4469249197538607e-05
0,0.3,0.2,0.6,3.0,0.550473,0.0004426560015283227
0,0.6,0.2,0.6,3.0,0.463319,0.0004104366771580939
0,100.0,0.2,0.6,3.0,0.0655725,2.2757845868761674e-05
0,150.0,0.2,0.6,3.0,0.0537737,1.6631332547300563e-05
0,25.0,0.2,0.6,3.0,0.126844,4.620977921370569e-05
0,300.0,0.2,0.6,3.0,0.0382095,9.873596242918877e-06
0,50.0,0.2,0.6,3.0,0.0916374,3.713188723576363e-05
0,75.0,0.2,0.6,3.0,0.0754061,2.808072804802192e-05
0,0.3,0.2,0.8,3.0,0.550574,0.0004504028618798418
0,0.6,0.2,0.8,3.0,0.463404,0.0003822352425841553
0,0.3,0.2,0.8,3.0,0.550574,0.0004374216186013878
0,100.0,0.2,0.8,3.0,0.0655729,2.2829202379084934e-05
0,150.0,0.2,0.8,3.0,0.0537739,1.4874681188587235e-05
0,25.0,0.2,0.8,3.0,0.126847,5.632960558939211e-05
0,300.0,0.2,0.8,3.0,0.0382096,1.0530534786514444e-05
0,50.0,0.2,0.8,3.0,0.0916385,3.309245190155751e-05
0,75.0,0.2,0.8,3.0,0.0754067,2.814631511645374e-05
0,0.3,0.2,0.9,3.0,0.550625,0.0004334619049029221
0,0.6,0.2,0.9,3.0,0.463447,0.0004145125604486031
0,0.3,0.2,0.9,3.0,0.550625,0.00046326546260398396
0,100.0,0.2,0.9,3.0,0.0655735,1.9486247640261636e-05
0,150.0,0.2,0.9,3.0,0.053774,1.646110827120014e-05
0,25.0,0.2,0.9,3.0,0.126849,5.254060127973731e-05
0,300.0,0.2,0.9,3.0,0.0382099,9.101098748373793e-06
0,50.0,0.2,0.9,3.0,0.0916391,3.595628875519143e-05
0,75.0,0.2,0.9,3.0,0.075407,2.5060089987893653e-05
0,0.3,0.2,0.0,3.0,0.55018,0.00015156666772202744
0,0.6,0.2,0.0,3.0,0.463071,0.00014089966913731836
0,100.0,0.2,0.0,3.0,0.0655712,2.2891995623533407e-05
0,150.0,0.2,0.0,3.0,0.053773,1.7039183261933224e-05
0,25.0,0.2,0.0,3.0,0.126834,4.829607935940147e-05
0,300.0,0.2,0.0,3.0,0.0382095,9.838602739664731e-06
0,50.0,0.2,0.0,3.0,0.0916339,3.61175258148134e-05
0,75.0,0.2,0.0,3.0,0.0754041,2.591269357054953e-05
0,0.3,0.3,0.1354,3.0,0.553296,0.0003206724764375959
0,0.6,0.3,0.1354,3.0,0.465445,0.0002529838333970374
0,100.0,0.3,0.1354,3.0,0.0655788,2.048724038658625e-05
0,150.0,0.3,0.1354,3.0,0.0537772,1.5941324857320354e-05
0,25.0,0.3,0.1354,3.0,0.12689,4.701318815539318e-05
0,300.0,0.3,0.1354,3.0,0.0382107,9.796681731365225e-06
0,50.0,0.3,0.1354,3.0,0.0916548,3.535324085852294e-05
0,75.0,0.3,0.1354,3.0,0.0754157,2.5474872449317333e-05
0,0.3,0.3,0.2,3.0,0.55333,0.00041090343688848574
0,0.6,0.3,0.2,3.0,0.465474,0.0003191741873432153
0,100.0,0.3,0.2,3.0,0.0655789,2.047656768758151e-05
0,150.0,0.3,0.2,3.0,0.0537772,1.646721196348188e-05
0,25.0,0.3,0.2,3.0,0.126891,4.5620254777027024e-05
0,300.0,0.3,0.2,3.0,0.0382108,9.462929020183196e-06
0,50.0,0.3,0.2,3.0,0.0916551,3.576130599757015e-05
0,75.0,0.3,0.2,3.0,0.0754159,2.6632712462761566e-05
0,0.3,0.3,0.3,3.0,0.553384,0.0006683470304323484
0,0.6,0.3,0.3,3.0,0.465519,0.0005274620602956078
0,100.0,0.3,0.3,3.0,0.0655792,2.26766329237362e-05
0,150.0,0.3,0.3,3.0,0.0537773,1.5496281319731536e-05
0,25.0,0.3,0.3,3.0,0.126893,5.33723888239012e-05
0,300.0,0.3,0.3,3.0,0.0382108,1.0069710780616035e-05
0,50.0,0.3,0.3,3.0,0.0916557,3.607304438329782e-05
0,75.0,0.3,0.3,3.0,0.0754166,2.4339484247695255e-05
0,0.3,0.3,0.6,3.0,0.553549,0.0004766440279019393
0,0.6,0.3,0.6,3.0,0.465657,0.0004639080835197263
0,100.0,0.3,0.6,3.0,0.0655802,2.0069431930142017e-05
0,150.0,0.3,0.6,3.0,0.0537777,1.6648258923076895e-05
0,25.0,0.3,0.6,3.0,0.126898,5.536010114401239e-05
0,300.0,0.3,0.6,3.0,0.0382114,1.0323273275912817e-05
0,50.0,0.3,0.6,3.0,0.0916575,3.691104342235627e-05
0,75.0,0.3,0.6,3.0,0.0754172,2.615112274637199e-05
0,0.3,0.3,0.8,3.0,0.553662,0.0004477065925926058
0,0.6,0.3,0.8,3.0,0.465751,0.00041377721134960513
0,0.3,0.3,0.8,3.0,0.553662,0.0004385431638140162
0,100.0,0.3,0.8,3.0,0.0655802,2.2949683385606825e-05
0,150.0,0.3,0.8,3.0,0.0537779,1.692129185195902e-05
0,25.0,0.3,0.8,3.0,0.126901,4.845892878836712e-05
0,300.0,0.3,0.8,3.0,0.038211,1.0870136700816171e-05
0,50.0,0.3,0.8,3.0,0.0916596,3.3851120453454345e-05
0,75.0,0.3,0.8,3.0,0.0754178,2.6915613948606244e-05
0,0.3,0.3,0.9,3.0,0.553719,0.0004363224759818633
0,0.6,0.3,0.9,3.0,0.465798,0.00041069600660675946
0,0.3,0.3,0.9,3.0,0.553719,0.00043875252426936635
0,100.0,0.3,0.9,3.0,0.0655804,1.9970871284615616e-05
0,150.0,0.3,0.9,3.0,0.0537781,1.6971668446763938e-05
0,25.0,0.3,0.9,3.0,0.126902,5.201674168564303e-05
0,300.0,0.3,0.9,3.0,0.0382111,9.866664252526308e-06
0,50.0,0.3,0.9,3.0,0.0916592,3.644942460032085e-05
0,75.0,0.3,0.9,3.0,0.0754182,2.8012540590714424e-05
0,0.3,0.3,0.0,3.0,0.553224,0.0003515506632430782
0,0.6,0.3,0.0,3.0,0.465385,0.00018673471615358942
0,100.0,0.3,0.0,3.0,0.0655785,2.160763773619633e-05
0,150.0,0.3,0.0,3.0,0.053777,1.5858655378105707e-05
0,25.0,0.3,0.0,3.0,0.126889,5.419504583803539e-05
0,300.0,0.3,0.0,3.0,0.0382107,1.0569746522906202e-05
0,50.0,0.3,0.0,3.0,0.0916545,2.9932133373886897e-05
0,75.0,0.3,0.0,3.0,0.0754152,2.698405377849046e-05
0,0.3,0.4,0.1354,3.0,0.556855,0.0005435407874333479
0,0.6,0.4,0.1354,3.0,0.468093,0.00042229569066057273
0,100.0,0.4,0.1354,3.0,0.0655861,2.3903457956886874e-05
0,150.0,0.4,0.1354,3.0,0.0537812,1.5680373116019823e-05
0,25.0,0.4,0.1354,3.0,0.126945,5.0412521718118615e-05
0,300.0,0.4,0.1354,3.0,0.0382124,9.176952016430256e-06
0,50.0,0.4,0.1354,3.0,0.091675,3.499246364220207e-05
0,75.0,0.4,0.1354,3.0,0.0754268,2.793949316084344e-05
0,0.3,0.4,0.2,3.0,0.556894,0.0006764500935910349
0,0.6,0.4,0.2,3.0,0.468126,0.0005179454396264163
0,100.0,0.4,0.2,3.0,0.0655866,2.2262788238967212e-05
0,150.0,0.4,0.2,3.0,0.0537812,1.7566830402145536e-05
0,25.0,0.4,0.2,3.0,0.126946,5.779155047879827e-05
0,300.0,0.4,0.2,3.0,0.0379592,3.1259814260127396e-05
0,50.0,0.4,0.2,3.0,0.0916758,3.628443419284037e-05
0,75.0,0.4,0.2,3.0,0.0754271,2.6699965568043004e-05
0,0.3,0.4,0.3,3.0,0.556955,0.0006372912697209832
0,0.6,0.4,0.3,3.0,0.468177,0.000573754495060125
0,100.0,0.4,0.3,3.0,0.0655865,2.2416264249071328e-05
0,150.0,0.4,0.3,3.0,0.0537814,1.672297731141964e-05
0,25.0,0.4,0.3,3.0,0.126948,4.773319835699701e-05
0,300.0,0.4,0.3,3.0,0.0382125,1.023823346627514e-05
0,50.0,0.4,0.3,3.0,0.0916764,3.421180285872239e-05
0,75.0,0.4,0.3,3.0,0.0754274,2.947181744066276e-05
0,0.3,0.4,0.6,3.0,0.557141,0.00048546034669855973
0,0.6,0.4,0.6,3.0,0.468328,0.0004748387985729535
0,100.0,0.4,0.6,3.0,0.0655871,2.2704214098993988e-05
0,150.0,0.4,0.6,3.0,0.0537817,1.4871904261514018e-05
0,25.0,0.4,0.6,3.0,0.126952,4.5279313129816806e-05
0,300.0,0.4,0.6,3.0,0.0382124,9.780300523083238e-06
0,50.0,0.4,0.6,3.0,0.0916777,3.6569947901117416e-05
0,75.0,0.4,0.6,3.0,0.0754284,2.848642781147106e-05
0,0.3,0.4,0.8,3.0,0.557268,0.0004237542138339002
0,0.6,0.4,0.8,3.0,0.468432,0.0004260888730834429
0,100.0,0.4,0.8,3.0,0.0652417,3.272995950541199e-05
0,150.0,0.4,0.8,3.0,0.0537819,1.5192895451937498e-05
0,25.0,0.4,0.8,3.0,0.126955,4.806882221417608e-05
0,300.0,0.4,0.8,3.0,0.0382124,9.667341896259287e-06
0,50.0,0.4,0.8,3.0,0.0916788,3.691390324319118e-05
0,75.0,0.4,0.8,3.0,0.075429,2.426965816818287e-05
0,0.3,0.4,0.9,3.0,0.557332,0.00040608685664269943
0,0.6,0.4,0.9,3.0,0.468485,0.00041388067861656565
0,0.3,0.4,0.9,3.0,0.557336,0.0004154533558289698
0,100.0,0.4,0.9,3.0,0.0655877,2.1581064626447937e-05
0,150.0,0.4,0.9,3.0,0.0537821,1.5954781598478718e-05
0,25.0,0.4,0.9,3.0,0.126957,5.393788944683612e-05
0,300.0,0.4,0.9,3.0,0.0382125,1.0971977741371497e-05
0,50.0,0.4,0.9,3.0,0.0916794,3.366613097790771e-05
0,75.0,0.4,0.9,3.0,0.0754293,2.6599984762445912e-05
0,0.3,0.4,0.0,3.0,0.556774,0.0003715339113010262
0,0.6,0.4,0.0,3.0,0.468026,0.0002951127716176563
0,100.0,0.4,0.0,3.0,0.0655862,2.082527468353349e-05
0,150.0,0.4,0.0,3.0,0.053781,1.592415079278491e-05
0,25.0,0.4,0.0,3.0,0.126943,5.047889367924332e-05
0,300.0,0.4,0.0,3.0,0.0382121,1.0002487110398604e-05
0,50.0,0.4,0.0,3.0,0.0916747,3.3506771168365786e-05
0,75.0,0.4,0.0,3.0,0.0754264,2.5422855722883535e-05
0,0.3,0.0,0.1354,3.0,0.545242,0.0001321408670159446
0,0.6,0.0,0.1354,3.0,0.45923,0.00014722246211299579
0,100.0,0.0,0.1354,3.0,0.0655574,2.1739240938558906e-05
0,150.0,0.0,0.1354,3.0,0.0537652,1.4945843679442848e-05
0,25.0,0.0,0.1354,3.0,0.126731,5.291865623537517e-05
0,300.0,0.0,0.1354,3.0,0.0382065,9.878923465604154e-06
0,50.0,0.0,0.1354,3.0,0.0915949,3.4761967043189675e-05
0,75.0,0.0,0.1354,3.0,0.0753825,2.34711214724992e-05
0,0.3,0.0,0.2,3.0,0.545268,0.00034528256052824516
0,0.6,0.0,0.2,3.0,0.459252,0.00015285109770499992
0,100.0,0.0,0.2,3.0,0.0655571,2.188647056330169e-05
0,150.0,0.0,0.2,3.0,0.0537653,1.773967134975561e-05
0,25.0,0.0,0.2,3.0,0.126731,4.590146009719591e-05
0,300.0,0.0,0.2,3.0,0.0382067,1.0230353908516203e-05
0,50.0,0.0,0.2,3.0,0.0915958,3.176894075364174e-05
0,75.0,0.0,0.2,3.0,0.0753827,2.8028940788746792e-05
0,0.3,0.0,0.3,3.0,0.545308,0.0003042062253694947
0,0.6,0.0,0.3,3.0,0.459287,0.00022907929104636405
0,100.0,0.0,0.3,3.0,0.0655574,2.1332861049784948e-05
0,150.0,0.0,0.3,3.0,0.0537654,1.5730752664146283e-05
0,25.0,0.0,0.3,3.0,0.126733,4.658078384440153e-05
0,300.0,0.0,0.3,3.0,0.0382068,9.527632500042496e-06
0,50.0,0.0,0.3,3.0,0.0915958,3.5760262619583317e-05
0,75.0,0.0,0.3,3.0,0.075383,2.38704673376582e-05
0,0.3,0.0,0.6,3.0,0.545431,0.0004495897489801502
0,0.6,0.0,0.6,3.0,0.459392,0.00037956903020872323
0,100.0,0.0,0.6,3.0,0.065558,2.464834136955939e-05
0,150.0,0.0,0.6,3.0,0.0537657,1.8021986948258615e-05
0,25.0,0.0,0.6,3.0,0.126737,5.849731488600772e-05
0,300.0,0.0,0.6,3.0,0.0382067,9.614042109966267e-06
0,50.0,0.0,0.6,3.0,0.0915975,2.809044105388563e-05
0,75.0,0.0,0.6,3.0,0.0753839,2.777505553530927e-05
0,0.3,0.0,0.8,3.0,0.545515,0.00033476265777103854
0,0.6,0.0,0.8,3.0,0.459464,0.0002862722179503785
0,100.0,0.0,0.8,3.0,0.0655584,2.14237214223372e-05
0,150.0,0.0,0.8,3.0,0.053766,1.6106208947924644e-05
0,25.0,0.0,0.8,3.0,0.12674,4.457589633480953e-05
0,300.0,0.0,0.8,3.0,0.0382067,9.80797198578735e-06
0,50.0,0.0,0.8,3.0,0.0915987,3.352169631997617e-05
0,75.0,0.0,0.8,3.0,0.0753855,2.5323301084467502e-05
0,0.3,0.0,0.9,3.0,0.545557,0.0003551240998918293
0,0.6,0.0,0.9,3.0,0.4595,0.000282277013192174
0,100.0,0.0,0.9,3.0,0.0655586,2.0690191806961244e-05
0,150.0,0.0,0.9,3.0,0.0537661,1.5645751091105713e-05
0,25.0,0.0,0.9,3.0,0.126742,4.4703101002189416e-05
0,300.0,0.0,0.9,3.0,0.0382068,1.0150096717742662e-05
0,50.0,0.0,0.9,3.0,0.0915993,3.112496244127994e-05
0,75.0,0.0,0.9,3.0,0.0753849,2.817251858824315e-05
0,0.3,0.0,0.0,3.0,0.545188,0.0001201728846723323
0,0.6,0.0,0.0,3.0,0.459184,0.00012179507513172256
0,100.0,0.0,0.0,3.0,0.0655575,1.9895511226831943e-05
0,150.0,0.0,0.0,3.0,0.0537657,1.485433398059116e-05
0,25.0,0.0,0.0,3.0,0.126728,4.4405208202735345e-05
0,300.0,0.0,0.0,3.0,0.0382064,9.59040282742461e-06
0,50.0,0.0,0.0,3.0,0.0915941,4.202522861539106e-05
0,75.0,0.0,0.0,3.0,0.0753829,2.4385307877513425e-05
0,10.0,0.08,0.08,-4.0,0.253835,0.00010836553514079441
0,104.0,0.08,0.08,-4.0,0.065974,2.0239693601387307e-05
0,12.0,0.08,0.08,-4.0,0.22249,9.750341116268648e-05
0,154.0,0.08,0.08,-4.0,0.053994,1.538368372744734e-05
0,16.0,0.08,0.08,-4.0,0.184216,8.743061179991167e-05
0,20.0,0.08,0.08,-4.0,0.160808,6.951072380050742e-05
0,29.0,0.08,0.08,-4.0,0.129883,5.303209974014697e-05
0,304.0,0.08,0.08,-4.0,0.0382881,1.1025888467238937e-05
0,4.3,0.08,0.08,-4.0,0.941788,0.00023041256276666561
0,4.6,0.08,0.08,-4.0,0.696254,0.0002183514226431467
0,5.0,0.08,0.08,-4.0,0.558329,0.00016616655136010575
0,54.0,0.08,0.08,-4.0,0.0927504,3.9473697557798734e-05
0,6.0,0.08,0.08,-4.0,0.413555,0.00014916411075712282
0,79.0,0.08,0.08,-4.0,0.0760198,3.0257489504928252e-05
0,8.0,0.08,0.08,-4.0,0.30473,0.0001258922172865267
0,10.0,0.08,0.1354,-4.0,0.253825,0.00010492437123071426
0,104.0,0.08,0.1354,-4.0,0.0659738,2.141476599772812e-05
0,12.0,0.08,0.1354,-4.0,0.222483,8.328957127672964e-05
0,154.0,0.08,0.1354,-4.0,0.0539942,1.6552761962024634e-05
0,16.0,0.08,0.1354,-4.0,0.184214,8.049170069296556e-05
0,20.0,0.08,0.1354,-4.0,0.160806,7.062261590872078e-05
0,29.0,0.08,0.1354,-4.0,0.129882,4.821990799166202e-05
0,304.0,0.08,0.1354,-4.0,0.0382881,9.476377969073116e-06
0,4.3,0.08,0.1354,-4.0,0.941425,0.0002757985422480406
0,4.6,0.08,0.1354,-4.0,0.696065,0.00022096971135733646
0,5.0,0.08,0.1354,-4.0,0.558221,0.0001797612745787042
0,54.0,0.08,0.1354,-4.0,0.09275,3.406588336850005e-05
0,6.0,0.08,0.1354,-4.0,0.413509,0.00016248724198396228
0,79.0,0.08,0.1354,-4.0,0.0760196,2.483989990552906e-05
0,8.0,0.08,0.1354,-4.0,0.304712,0.00013052280795854224
0,10.0,0.08,0.2,-4.0,0.253813,0.00011091345973528398
0,104.0,0.08,0.2,-4.0,0.0659736,2.259018724342387e-05
0,12.0,0.08,0.2,-4.0,0.222475,8.88317231026004e-05
0,154.0,0.08,0.2,-4.0,0.0539938,1.713710856462919e-05
0,16.0,0.08,0.2,-4.0,0.184208,8.018870725326147e-05
0,20.0,0.08,0.2,-4.0,0.160803,7.854554772089376e-05
0,29.0,0.08,0.2,-4.0,0.12988,5.568468274099048e-05
0,304.0,0.08,0.2,-4.0,0.0382881,1.0406189073204525e-05
0,4.3,0.08,0.2,-4.0,0.941022,0.0002775920787451032
0,4.6,0.08,0.2,-4.0,0.695851,0.00022969147705937455
0,5.0,0.08,0.2,-4.0,0.5581,0.00018627706410368836
0,54.0,0.08,0.2,-4.0,0.0927495,3.698600755308658e-05
0,6.0,0.08,0.2,-4.0,0.413456,0.00017422826208585339
0,79.0,0.08,0.2,-4.0,0.0760193,2.941548762046316e-05
0,8.0,0.08,0.2,-4.0,0.304693,0.0001254484614476144
0,10.0,0.08,0.3,-4.0,0.253795,0.00011369807048287172
0,104.0,0.08,0.3,-4.0,0.0659733,2.3922714632118827e-05
0,12.0,0.08,0.3,-4.0,0.222463,0.0001089835786685841
0,154.0,0.08,0.3,-4.0,0.0539936,1.9035174010974856e-05
0,16.0,0.08,0.3,-4.0,0.184202,8.237890445516409e-05
0,20.0,0.08,0.3,-4.0,0.160798,7.259717182215883e-05
0,29.0,0.08,0.3,-4.0,0.129878,5.350975087390731e-05
0,304.0,0.08,0.3,-4.0,0.038288,1.1007281415156316e-05
0,4.3,0.08,0.3,-4.0,0.940424,0.000282143790799762
0,4.6,0.08,0.3,-4.0,0.695529,0.0002496882775934316
0,5.0,0.08,0.3,-4.0,0.557911,0.0002185901081634604
0,54.0,0.08,0.3,-4.0,0.0927486,4.316087841029182e-05
0,6.0,0.08,0.3,-4.0,0.413375,0.00018022583069765536
0,79.0,0.08,0.3,-4.0,0.0760188,2.9121442249531258e-05
0,8.0,0.08,0.3,-4.0,0.304659,0.00014055093596324932
0,10.0,0.08,0.4,-4.0,0.253777,0.0001068038764899206
0,104.0,0.08,0.4,-4.0,0.0659734,2.2982441211915664e-05
0,12.0,0.08,0.4,-4.0,0.222451,9.6383405217341e-05
0,154.0,0.08,0.4,-4.0,0.0539934,1.5563813283032817e-05
0,16.0,0.08,0.4,-4.0,0.184195,7.876969022799473e-05
0,20.0,0.08,0.4,-4.0,0.160794,7.057584518061699e-05
0,29.0,0.08,0.4,-4.0,0.129876,5.3970284613681574e-05
0,304.0,0.08,0.4,-4.0,0.0382879,9.356408284777399e-06
0,4.3,0.08,0.4,-4.0,0.939865,0.0002669075012752595
0,4.6,0.08,0.4,-4.0,0.69522,0.00022241521461635722
0,5.0,0.08,0.4,-4.0,0.55773,0.0002011530519976266
0,54.0,0.08,0.4,-4.0,0.0927484,3.885212804174984e-05
0,6.0,0.08,0.4,-4.0,0.413296,0.00015067787372324425
0,79.0,0.08,0.4,-4.0,0.0760184,2.5447900724761204e-05
0,8.0,0.08,0.4,-4.0,0.304628,0.00012053017058420074
0,10.0,0.08,0.5,-4.0,0.253759,0.00010344429291772459
0,104.0,0.08,0.5,-4.0,0.0659735,2.069431043076085e-05
0,12.0,0.08,0.5,-4.0,0.222439,9.188188994067978e-05
0,154.0,0.08,0.5,-4.0,0.0539933,1.6566673441606578e-05
0,16.0,0.08,0.5,-4.0,0.184188,7.034119790198905e-05
0,20.0,0.08,0.5,-4.0,0.160789,6.943910304494895e-05
0,29.0,0.08,0.5,-4.0,0.129873,5.2696381040178785e-05
0,304.0,0.08,0.5,-4.0,0.0382879,9.9319641393454e-06
0,4.3,0.08,0.5,-4.0,0.93936,0.00036078259816302375
0,4.6,0.08,0.5,-4.0,0.694923,0.00023801659951727295
0,5.0,0.08,0.5,-4.0,0.557552,0.00022117938933730784
0,54.0,0.08,0.5,-4.0,0.0927475,3.826962011216574e-05
0,6.0,0.08,0.5,-4.0,0.413218,0.00016181582698701058
0,79.0,0.08,0.5,-4.0,0.0760179,2.7476467697290875e-05
0,8.0,0.08,0.5,-4.0,0.304596,0.00010859011413660107
0,10.0,0.08,0.6,-4.0,0.253741,0.00012210229950098038
0,104.0,0.08,0.6,-4.0,0.0659724,2.2626590488560822e-05
0,12.0,0.08,0.6,-4.0,0.222427,0.0001002573668864022
0,154.0,0.08,0.6,-4.0,0.0539931,1.667197157110101e-05
0,16.0,0.08,0.6,-4.0,0.184181,7.974658288928606e-05
0,20.0,0.08,0.6,-4.0,0.160785,6.880436564115238e-05
0,29.0,0.08,0.6,-4.0,0.129871,4.6909384917275646e-05
0,304.0,0.08,0.6,-4.0,0.0382878,9.97288651796857e-06
0,4.3,0.08,0.6,-4.0,0.938838,0.00033529006158374377
0,4.6,0.08,0.6,-4.0,0.694659,0.00025539970000625913
0,5.0,0.08,0.6,-4.0,0.557391,0.00015905950318458373
0,54.0,0.08,0.6,-4.0,0.0927462,3.565150843874454e-05
0,6.0,0.08,0.6,-4.0,0.413146,0.0001706837936973529
0,79.0,0.08,0.6,-4.0,0.0760175,2.4924969333728204e-05
0,8.0,0.08,0.6,-4.0,0.304565,0.00013958606837003682
0,10.0,0.08,0.7,-4.0,0.253723,0.00011915209539359584
0,104.0,0.08,0.7,-4.0,0.0659722,2.132559938198776e-05
0,12.0,0.08,0.7,-4.0,0.222415,0.00010709864687337596
0,154.0,0.08,0.7,-4.0,0.0539933,1.5498747443085343e-05
0,16.0,0.08,0.7,-4.0,0.184175,8.673479473945994e-05
0,20.0,0.08,0.7,-4.0,0.160781,7.845422731687526e-05
0,29.0,0.08,0.7,-4.0,0.129869,6.187750038961178e-05
0,304.0,0.08,0.7,-4.0,0.038288,9.402351066230402e-06
0,4.3,0.08,0.7,-4.0,0.938365,0.00029668234579258976
0,4.6,0.08,0.7,-4.0,0.694359,0.00016346276256692276
0,5.0,0.08,0.7,-4.0,0.557211,0.00020035482609119054
0,54.0,0.08,0.7,-4.0,0.0927454,4.023700648218753e-05
0,6.0,0.08,0.7,-4.0,0.413064,0.00013456348477306623
0,79.0,0.08,0.7,-4.0,0.076017,2.899945780405503e-05
0,8.0,0.08,0.7,-4.0,0.304533,0.00011271592569195051
0,10.0,0.08,0.8,-4.0,0.253705,9.801113051577555e-05
0,104.0,0.08,0.8,-4.0,0.0659719,2.1971962968901495e-05
0,12.0,0.08,0.8,-4.0,0.222403,0.00010005032067248331
0,154.0,0.08,0.8,-4.0,0.0539928,1.6353656468946397e-05
0,16.0,0.08,0.8,-4.0,0.184168,6.76465375221375e-05
0,20.0,0.08,0.8,-4.0,0.160776,7.095635818211818e-05
0,29.0,0.08,0.8,-4.0,0.129867,5.030715139389718e-05
0,304.0,0.08,0.8,-4.0,0.0382877,9.336375425043495e-06
0,4.3,0.08,0.8,-4.0,0.93797,0.00032409496697585576
0,4.6,0.08,0.8,-4.0,0.69411,0.00031508226254721596
0,5.0,0.08,0.8,-4.0,0.557056,0.0001617828268392577
0,54.0,0.08,0.8,-4.0,0.0927445,3.633207005444252e-05
0,6.0,0.08,0.8,-4.0,0.412993,0.00016984808821864637
0,79.0,0.08,0.8,-4.0,0.0760166,2.7732383235240242e-05
0,8.0,0.08,0.8,-4.0,0.304505,8.681812834672147e-05
0,10.0,0.08,0.9,-4.0,0.253687,0.00010656089955686027
0,104.0,0.08,0.9,-4.0,0.0659716,2.482192270440602e-05
0,12.0,0.08,0.9,-4.0,0.222391,0.00010116519187309232
0,154.0,0.08,0.9,-4.0,0.0539926,1.7849270459565074e-05
0,16.0,0.08,0.9,-4.0,0.184162,6.893028573266956e-05
